ID,ID2,BRAND,TITLE,CATEGORY,UPC,MSRP,COST
,IGSPF206PF,Phat,Phat Pre-Filter 20x6,Air Purification,6943764511181,10.25,4.55
,IGSPF2410,Phat,Phat Filter 24in x10in  700 CFM,Air Purification,6943764511006,191.99,95.99
,IGSPF2410PF,Phat,Phat Pre-Filter 24x10,Air Purification,6943764511235,17.95,7.91
,IGSPF2412,Phat,Phat Filter 24in x12in  950 CFM,Air Purification,6943764511037,215.95,107.98
,IGSPF2412PF,Phat,Phat Pre-Filter 24x12,Air Purification,6943764511266,19.95,8.4
,IGSPF246,Phat,Phat Filter 24in x6in  500 CFM,Air Purification,6943764510962,153.99,76.99
,IGSPF246PF,Phat,Phat Pre-Filter 24x6,Air Purification,6943764511198,11.25,5.6
,IGSPF248,Phat,Phat Filter 24in x8in  600 CFM,Air Purification,6943764510986,171.99,85.99
,IGSPF248PF,Phat,Phat Pre-Filter 24x8,Air Purification,6943764511211,14.25,6.3
,IGSPF3910,Phat,Phat Filter 39in x10in  1400 CFM,Air Purification,6943764511013,255.99,129.99
,IGSPF3910PF,Phat,Phat Pre-Filter 39x10,Air Purification,6943764511242,19.95,10.08
,IGSPF3912,Phat,Phat Filter 39in x12in  1700 CFM,Air Purification,6943764511044,295.99,148.99
,IGSPF3912PF,Phat,Phat Pre-Filter 39x12,Air Purification,6943764511273,21.25,11.2
,IGSPF396,Phat,Phat Filter 39in x6in  800 CFM,Air Purification,6943764510979,183.99,91.99
,IGSPF396PF,Phat,Phat Pre-Filter 39x6,Air Purification,6943764511204,14.95,7.7
,IGSPF398,Phat,Phat Filter 39in x8in  950 CFM,Air Purification,638104014359,233.99,116.99
,IGSPF398PF,Phat,Phat Pre-Filter 39x8,Air Purification,6943764511228,16.25,8.75
,IGSPF84,Phat,Phat Filter 8in x4in  150 CFM,Air Purification,6943764510900,77.99,38.99
,IGSPF84PF,Phat,Phat Pre-Filter 8x4,Air Purification,6943764511136,4.95,2.77
,IGSPM114,Phat,Phat Muffler 11in x 4in Mini,Ventilation,6943764511693,62.95,37.04
,IGSPM136,Phat,Phat Muffler 13in x 6in Mini,Ventilation,6943764511716,86.95,53.8
,IGSPM224,Phat,Phat Muffler 22in x 4in ,Ventilation,6943764511686,69.95,40.95
,IGSPM266,Phat,Phat Muffler 26in x 6in ,Ventilation,6943764511709,93.95,59.54
,IGSPM308,Phat,Phat Muffler 30in x 8in ,Ventilation,6943764511723,104.95,66.15
,IGSPM3510,Phat,Phat Muffler 35in x 10in ,Ventilation,6943764511730,155.95,98.78
,IGSPM3512,Phat,Phat Muffler 35in x 12in ,Ventilation,6943764511747,172.95,107.02
,IGSREDUCER,Hydrofarm,Air Reducer Ring Kit,Air Purification,638104002905,14.99,9
,IN3100KL,Hydrofarm,Induction Lamp 400W 3100K,Fluorescent Lighting,638104012416,224.95,157.47
,IN400FS,Hydrofarm,Induction Light 400W Full spectrum,Fluorescent Lighting,638104012171,699.95,489.97
,IN400PS,Hydrofarm,Induction Light 400W Plant Spec C,Fluorescent Lighting,638104012164,699.95,489.97
,IN5500KL,Hydrofarm,Induction Lamp 400W 5500K,Fluorescent Lighting,638104012423,224.95,157.47
,JS10059,Jump Start,Jump Start 4' (stand only),Fluorescent Lighting,638104100632,34.95,20.97
,JS10065,Jump Start,Jump Start 2' (stand only),Fluorescent Lighting,638104100625,30.95,18.57
,JS12GH,Jump Start,Jumpstart 12 Pellet Greenhouse,Seed Starting,638104003056,2.95,1.77
,JS24GP,Jump Start,JS 24 Grow Plug Mini Germination Station (12/cs),Seed Starting,638104014069,24.95,12.48
,JS24GPM,Jump Start,JS 24 Grow Plug Mini Germination Station w/Heat Mat (1,Seed Starting,638104013734,34.95,17.48
,JS24MP,Jump Start,JS 24 Macro Plug Mini Germination Station (12/cs),Seed Starting,638104014052,24.95,12.48
,JS36GH,Jump Start,Jumpstart 36 Pellet Greenhouse,Seed Starting,638104003032,6.95,5
,JS36PR,Jump Start,Jump Start 36 Pellet Refills,Seed Starting,638104003094,4.95,3.56
,JS6120,Jump Start,JS Windowsill Heat Mat/Tray Kit,Seed Starting,638104012362,24.95,15.81
,JS72CG,Jump Start,Jumpstart 72 Cell Greenhouse,Seed Starting,638104003117,5.95,4.28
,JS72PR,Jump Start,JS 72 Pellet Refill,Seed Starting,638104003155,9.95,5.97
,JS90002,Jump Start,Upstart Garden Mat 4' x 6', complete kit w/seed balls,Seed Starting,638104017046,74.99,44.99
,JS9QVCFL,Jump Start,Upstart Flower Mat 2x3,Seed Starting,638104018067,29.99,17.99
,JS9QVCHB,Jump Start,Upstart Herb Mat 2x3,Seed Starting,638104018074,29.99,17.99
,JS9QVCVG,Jump Start,Upstart Veggie Mat 2x3,Seed Starting,638104018050,29.99,17.99
,JSAR50,Jump Start,AccelaROOT 50-Cell Tray ,Seed Starting,638104000079,22.99,13.79
,JSAR50MT,Jump Start, AccelaROOT Starter Plugs w/50 Cell Insert,Seed Starting,638104008716,16.95,10.17
,JSBD,Hydrofarm,GROW!T Big Daddy Coco Coir Gro Bag 0.5 cu ft,Growing Media,638104002561,4.95,2.98
,JSEF55,Jump Start,Smart Float Grow Tray with Plugs,Seed Starting,638104011129,31.95,17.57
,JSEF55R,Jump Start,Smart Float Grow Tray Refill ,Seed Starting,,0.36,10.97
,JSFC2,Jump Start,T5 Strip/Reflector Fixture w/Lamp 2ft,Fluorescent Lighting,638104012263,36.99,21.27
,JSFC4,Jump Start,T5 Strip/Reflector Fixture w/Lamp 4ft,Fluorescent Lighting,638104012256,41.99,24.14
,JSFCLIP,Jump Start,T5 Strip Hanging Fixture Clip (200/pk),Fluorescent Lighting,638104017541,0.5,0.3
,JSFD,Jump Start,Dock For 4 Lamp Systems,Fluorescent Lighting,638104009423,9.95,5.97
,JSFL,Jump Start,T5 Strip Fixture Link 9in Cord,Fluorescent Lighting,638104009430,1.95,1.17
,JSFR2,Jump Start,Snap-on Reflector 2Ft,Fluorescent Lighting,638104009386,14.95,8.97
,JSFR4,Jump Start,Snap-on Reflector 4Ft,Fluorescent Lighting,638104009393,19.95,11.97
,JSFS2,Jump Start,T5 Strip Fixture w/lamp 2Ft,Fluorescent Lighting,638104009348,29.95,17.22
,JSFS4,Jump Start,T5 Strip Fixture w/lamp 4Ft,Fluorescent Lighting,638104009355,34.95,20.1
,JSFSYS2,Jump Start,4 Lamp Complete System 2Ft,Fluorescent Lighting,638104009409,129.95,77.97
,JSFSYS4,Jump Start,4 Lamp Complete System 4Ft,Fluorescent Lighting,638104009416,149.95,89.97
,JSHC12,Jump Start,Jump Start Soil Heating Cable 12',Seed Starting,638104013475,24.95,14.97
,JSHC24,Jump Start,Jump Start Soil Heating Cable 24',Seed Starting,638104013468,29.95,17.97
,JSHC48,Jump Start,Jump Start Soil Heating Cable 48',Seed Starting,638104013451,39.95,23.97
,JSPEAT2,Jump Start,Jump Start Bulk Pellet,Seed Starting,638104003261,0.07,59.97
,JSSTEX1,Jump Start,Jump Start Stand Extension Kit, Aluminum (16/cs),Fluorescent Lighting,638104017886,9.99,5.99
,JST52,Jump Start,(T5 Kit Only) 2' Jump Start - 24w/HO/6500K,Fluorescent Lighting,638104007917,47.95,26.37
,JST54,Jump Start,(T5 Kit Only) 4' Jump Start - 54w/HO/6500K,Fluorescent Lighting,638104007931,54.95,30.22
,JSV2,Jump Start,2' Jump Start Grow Light System 2 ft. StandFixture,Tub,Fluorescent Lighting,638104100694,71.95,41.37
,JSV4,Jump Start,Jump Start Light System 4 ft. Stand,Fixture,Tube,Fluorescent Lighting,638104100687,88.95,51.15
,LG17000,Hydrofarm,Analog Light Meter (Footcandles) (6/cs),Lighting Accessories,638104170000,24.95,13.72
,LG17010,Hydrofarm,Digital Light Meter (Footcandles),Lighting Accessories,638104170109,49.95,27.47
,LG50020,Active Air,Inflow Adapter for Dayton Blowers,Ventilation,638104590068,9.95,5.97
,LG50021,Hydrofarm,Round Reflector Vent Cover for Radiant,Ventilation,638104590020,3.95,2.37
,LG50023,Hydrofarm,Rectangular Flange for Powerhouse & Sunburst,Ventilation,638104590044,8.95,5.97
,LG50024,Hydrofarm,Outflow Flange / 265,Ventilation,638104002493,9.95,5.97
,LG50025,Hydrofarm,Outflow Flange / 465,Ventilation,638104590013,11.95,7.17
,LG50027,Hydrofarm,Rectangular Vent Cover with Hardware,Ventilation,638104002486,3.95,2.37
,LG50028,Hydrofarm,Outflow Flange 95/180,Ventilation,638104500289,9.95,5.97
,LG50030,Hydrofarm,Outflow Flange / 600,Ventilation,,13.95,8.37
,LG50031,Hydrofarm,Outflow Flange / 800,Ventilation,638104500319,13.95,8.37
,LGBQM,Hydrofarm,Quantum PAR Meter (Micromols),Lighting Accessories,638104009591,164.95,98.97
,LGCHAIN,Hydrofarm,Hanging Chain 100',Lighting Accessories,638104000437,39.95,23.97
,LGCKT2,Hydrofarm,Light System Cooling Kit,Ventilation,638104515153,21.95,13.17
,LGHOOK,Hydrofarm,Hanger All Reflectors,Lighting Accessories,,0.83,5.97
,LGP4400,Hydrofarm,Kill-a-Watt,Lighting Accessories,751549044009,39.95,23.97
,LGRHK,Hydrofarm,Reflector Hanging Kit,Lighting Accessories,638104002219,7.95,4.77
,LH24,Hydrofarm,Lighthouse 2x4 Indoor Greenhouse,Tents & Tarps,638104010559,165.95,99.57
,LH44,Hydrofarm,Lighthouse 4x4 Indoor Greenhouse,Tents & Tarps,638104010542,214.95,128.97
,LH48,Hydrofarm,Lighthouse 4x8 Indoor Greenhouse,Tents & Tarps,638104010535,364.95,218.97
,LKIT150,Agrosun,150W equiv. Dyspt w/Fix (4/cs),Fluorescent Lighting,638104101516,28.95,18.31
,LKIT60,Agrosun,Agrosun Dayspot Grow Light Kit 60W,Fluorescent Lighting,638104100601,21.95,13.28
,LT4SYS,Hydrofarm,Light Track System 4',Lighting Accessories,638104700047,109.95,65.97
,LT6SYS,Hydrofarm,Light Track System 6',Lighting Accessories,638104700061,114.95,68.97
,LU64AC,Xtrasun,Xtrasun Ref 6in AC Unit,Grow Light Reflectors,638104006644,107.95,59.37
,LU84AC,Xtrasun,Xtrasun Ref 8in AC Unit,Grow Light Reflectors,638104006637,119.95,65.97
,LULIFT,Hydrofarm,1/8'' Light Riser Hanging Sys Heavy Duty (2 per) (12/cs,Lighting Accessories,638104008280,13.95,8.37
,MGCAP,Hydrofarm,Cap for Mega Garden,Hydro Systems,,1.45,0.89
,MGMLP1,Active Air,Active Air 3 - Way Meter,Plant Care,638104190251,9.95,4.98
,MGMP1,Active Air,2-Way pH & Moisture Meter,Plant Care,638104006972,7.95,3.98
,MGSYS,Hydrofarm,MegaGarden System,Hydro Systems,638104610209,179.95,104.97
,MGSYSNM,Hydrofarm,MegaGarden System No Media,Hydro Systems,638104003285,159.95,95.97
,MT10004,Jump Start,Seedling Heat Mat 3in x20in ~ 7.3W (10/cs),Seed Starting,638104000116,20.95,12.67
,MT10005,Jump Start,Seedling Heat Mat 6in x14in ~8W (10/cs),Seed Starting,638104014434,22.9455,13.88
,MT10006,Jump Start,Seedling Heat Mat 8.875x19.5~17W,Seed Starting,638104100069,28.95,17.51
,MT10008,Jump Start,Seedling Heat Mat 20in x20in ~ 45W,Seed Starting,638104100083,51.95,31.43
,MT10009,Jump Start,Seedling Heat Mat 48in x20in ~ 107W,Seed Starting,638104100090,84.95,51.39
,MTMDA,Jump Start,Seedling Heat Mat Modular Add-on 60x21in ~140W,Seed Starting,638104010061,124.95,68.72
,MTMDU,Jump Start,Seedling Heat Mat Commercial 60x21in ~140W,Seed Starting,638104010078,139.95,76.97
,MTPRTC,Jump Start,Digital Temperature Controller for Heat Mat,Seed Starting,638104100038,43.95,26.59
,MY1M100,Hydrofarm,Reflective Metalized Film1ml 100'x48in (6/cs,Tents & Tarps,638104002141,29.95,14.98
,MY1M25,Hydrofarm,Reflective Metalized Film 1ml 25x48in (12/c,Tents & Tarps,638104002158,11.95,5.98
,MY1M50,Hydrofarm,Reflective Metalized Film 1ml 50'x48in (12/c,Tents & Tarps,638104002165,17.95,8.98
,MY2M100,Hydrofarm, Reflective Metalized Film 2mil 100'x48in (6,Tents & Tarps,638104002172,69.95,34.98
,MY2M25,Hydrofarm,Reflective Metalized Film 2ml 25'x48in (12/c,Tents & Tarps,638104002189,18.95,9.48
,MY2M50,Hydrofarm, Reflective Metalized Film 2ml 50'x48in (12/c,Tents & Tarps,638104002196,37.95,18.98
,MYPF100,Hydrofarm,Permaflect 100'x54in ,Tents & Tarps,638104000444,124.99,74.99
,MYPF25,Hydrofarm,Permaflect 25'x54in ,Tents & Tarps,638104000420,36.99,22.19
,OX20SYS,oxyCLONE,oxyCLONE 20 Site System,Hydro Systems,638104017930,89.99,53.99
,OX40SYS,oxyCLONE,oxyCLONE 40 Site System,Hydro Systems,638104017923,158.99,95.39
,OX50020,oxyCLONE,oxyCLONE oxyCERTS Blue (20/pk),Hydro Systems,638104018043,19.99,11.99
,OX50025,oxyCLONE,oxyCLONE oxyCERTS Black (20/pk),Hydro Systems,638104018036,19.99,11.99
,OX50030,oxyCLONE,oxyCLONE oxyCERTS Yellow (20/pk),Hydro Systems,638104018029,19.99,11.99
,OX50040,oxyCLONE,oxyCLONE oxyCERTS Green (20/pk),Hydro Systems,638104018012,19.99,11.99
,OX50045,oxyCLONE,oxyCLONE oxyCERTS Purple (20/pk),Hydro Systems,638104018005,19.99,11.99
,OX80SYS,oxyCLONE,oxyCLONE 80 Site System,Hydro Systems,638104017916,249.99,149.99
,PB10060,Hydrofarm,6in Round Black Pot 2L (4320/Plt),Pots & Containers,8025304012926,1.29,0.77
,PB10070,Hydrofarm,7in Round Black Pot 3L (2880/Plt),Pots & Containers,8025304010007,1.45,0.87
,PB10080,Hydrofarm,8in Round Black Pot 5L (2000/Plt),Pots & Containers,8025304012384,1.95,1.17
,PB10100,Hydrofarm,10in Round Black Pot 7.5L (1100/Plt),Pots & Containers,8025304012377,3.45,2.07
,PB10120,Hydrofarm,12in Round Black Pot 20L (630/Plt),Pots & Containers,8025304010120,5.95,3.57
,PB10140,Hydrofarm,14in Round Black Pot 25L (720/Plt),Pots & Containers,8025304012827,7.95,4.77
,PB10160,Hydrofarm,16in Round Black Pot 35L (450/Plt),Pots & Containers,8025304011110,9.95,5.97
,PB10200,Hydrofarm,20in Round Black Pot 50L (220/Plt),Pots & Containers,8025304012810,9.62,5.77
,PB20060,Hydrofarm,6in Black Saucer (110/cs),Pots & Containers,8025344017226,0.52,0.31
,PB20080,Hydrofarm,8in Black Saucer (120/cs),Pots & Containers,8025344017233,0.75,0.45
,PB20100,Hydrofarm,10in Black Saucer (90/cs),Pots & Containers,8025344017240,1.12,0.67
,PB20120,Hydrofarm,12in Black Saucer (60/cs),Pots & Containers,8025304013077,1.38,0.83
,PB20140,Hydrofarm,14in Black Saucer (50/cs),Pots & Containers,8025344017264,2.15,1.29
,PB20160,Hydrofarm,16in Black Saucer (25/cs),Pots & Containers,8025304015668,2.62,1.57
,PB20180,Hydrofarm,18in Black Saucer (25/cs),Pots & Containers,8025344017271,5.78,3.47
,PB20200,Hydrofarm,20in Black Saucer (25/cs),Pots & Containers,,7.98,4.79
,PB30050,Hydrofarm,Black Square Pot 1/2 Gallon (1720/Plt),Pots & Containers,8025304015101,0.78,0.47
,PB30100,Hydrofarm,Black Square Pot 1 Gallon (3300/Plt),Pots & Containers,8025304012834,1.15,0.69
,PB30150,Hydrofarm,Black Square Pot 1.5 Gallon (3600/Plt),Pots & Containers,8025304013046,1.62,0.97
,PB30200,Hydrofarm,Black Square Pot 2 Gallon (3000/Plt),Pots & Containers,8025304009596,2.12,1.27
,PB30500,Hydrofarm,Black Square Pot 5 Gallon (1200/Plt),Pots & Containers,8025304010465,3.62,2.17
,PB30800,Hydrofarm,Black Square Pot 8 Gallon (675/Plt),Pots & Containers,8025304006277,5.95,3.57
,PB40050,Hydrofarm,Black Square Saucer for 1/2 Gallon Pot (100/cs),Pots & Containers,8025304006239,0.46,0.28
,PB40100,Hydrofarm,Black Square Saucer for 1 Gallon Pot (120/cs),Pots & Containers,8025304007144,0.62,0.37
,PB40150,Hydrofarm,Black Square Saucer for 1.5 Gallon Pot (160/cs),Pots & Containers,8025304014722,0.72,0.43
,PB40200,Hydrofarm,Black Square Saucer for 2 Gallon Pot (150/cs),Pots & Containers,8025304006253,0.8,0.48
,PB40500,Hydrofarm,Black Square Saucer for 5 Gallon Pot (130/cs),Pots & Containers,8025304012681,1.15,0.69
,PB40800,Hydrofarm,Black Square Saucer for 8 Gallon Pot (60/cs),Pots & Containers,8025304012711,2.48,1.49
,PB50080,Hydrofarm,8in Clear Vented Top (2000/Plt),Pots & Containers,8025304010533,4.95,4.77
,PF1506,Phat,Phat Fan 6in  390 CFM,Ventilation,638104013307,169.95,93.47
,PF2008,Phat,Phat Fan 8in  667 CFM,Ventilation,638104013291,199.95,109.97
,PF2510,Phat,Phat Fan 10in 1019 CFM,Ventilation,638104013284,255.95,140.77
,PF3012,Phat,Phat Fan 12in 1708 CFM,Ventilation,638104013277,319.95,175.97
,PH57300,Hydrofarm,SPO Powerhouse 1000W 120/240v MH Ballast,Grow Light Ballasts,638104573009,261,140.94
,PH57301,Hydrofarm,SPO Powerhouse 400W 120/240v MH Ballast,Grow Light Ballasts,638104575010,210,113.4
,PH57360,Hydrofarm,SPO Powerhouse 600W 120/240v HPS Ballast,Grow Light Ballasts,638104575607,309,166.86
,PH57361,Hydrofarm,SPO Powerhouse 1000W 120/240v HPS Ballast,Grow Light Ballasts,638104575614,299,161.46
,PH57363,Hydrofarm,SPO Powerhouse 400W 120/240v HPS Ballast,Grow Light Ballasts,638104575638,223,120.42
,PH57366,Hydrofarm,SPO PowerHouse Sodium 1000W 480V,Grow Light Ballasts,638104575669,320,172.8
,PH57372,Hydrofarm,SPO Powerhouse 400W 120/240v Conv. (HPS/MH) Ballast,Grow Light Ballasts,638104575720,300,162
,PHB2010,Phantom,Phantom II E-ballast 1000w 120/240v (2/cs),Grow Light Ballasts,638104011679,299.95,172.97
,PHB2010KT,Phantom,Phantom II E-ballast 1000w 240V Dimmable Kit,Lighting Systems/Kits,,419.9,211.97
,PHB2020,Phantom,Phantom II E-ballast 1000w 240V Dimmable,Grow Light Ballasts,638104013772,289.95,166.97
,PHB2030,Phantom,Phantom II E-ballast 600w 120/240v Dimmable,Grow Light Ballasts,638104013765,249.95,115.99
,PHB2040,Phantom,Phantom Dial-A-Watt 400/250w 120/240v (4/cs),Grow Light Ballasts,638104017893,209.99,97.43
,PHB3025,Phantom,Phantom Commercial DE 1000W HPS 347v E-ballast,Grow Light Ballasts,638104014878,429.95,198.99
,PHB4010,Phantom,Phantom Commercial DE 1000W HPS120/240v E-ballast,Grow Light Ballasts,638104017435,439.99,201.99
,PHB4015,Phantom,Phantom Commercial DE 1000W HPS 240v E-ballast,Grow Light Ballasts,638104017428,409.99,187.99
,PHB4020,Phantom,Phantom Commercial DE 1000W HPS 277v E-ballast,Grow Light Ballasts,638104017725,439.99,201.99
,PHBC3151,Phantom,Phantom II E-ballast 315W CMH 120/240v (4/cs),Grow Light Ballasts,638104018951,229.95,132.6
,PHCBPK,Phantom,Phantom 15' USB-RJ12 Controller Cable Pack (60/cs),Lighting Accessories,638104017909,17.99,10.79
,PHDEKT5,Phantom,Commercial DE Open System 480V,Lighting Systems/Kits,638104019187,589.99,340.99
,PHDEKTS5,Phantom,Commercial DE Enclosed System 480V,Lighting Systems/Kits,	638104019194,589.99,340.99
,PHE750DS,Phantom,Phantom 750W HPS Dim 120/240V,Grow Light Ballasts,638104002646,294.95,159.27
,PHE750DSKIT,Phantom,PHE750DS w/BUSD750GE Kit,Lighting Systems/Kits,,358.9,135
,PHE750DSKIT1,Phantom,PHE750DS w/PHR6010 and Lamp Kit,Lighting Systems/Kits,,299.99,109
,PHR3150,Phantom,Phantom 315W CMH Ref Unit,Grow Light Reflectors,638104016728,157.95,88.45
,PHR31503KT,Phantom,PHR3150 w/PHBC3151 &3100K Bulb Kit,Lighting Systems/Kits,638104017497,479.99,277.99
,PHR31504KT,Phantom,PHR3150 w/PHBC3151 & 4200K Bulb Kit,Lighting Systems/Kits,638104017480,479.99,277.99
,PHR3150CKT,Phantom,Lens System PHR3150 Reflector, Lens w/Flange Kit,Grow Light Reflectors,638104016896,34.99,20.99
,PHR6010,Phantom,Phantom 6in AC Ref Unit w/Lens,Grow Light Reflectors,638104012218,169.95,79.31
,PHR6020,Phantom,Phantom 6in AC Double Ended Ref Unit w/Lens,Grow Light Reflectors,638104012485,179.95,92.38
,PNCASL,Hydrofarm,Cal Sol 1380 parts per million 2 oz,Meters & Solutions,,5.98,2.98
,PROHH,Hydrofarm,Pro Hammerhead Unit,Grow Light Reflectors,638104014397,144.95,71.75
,PROHHDE,Hydrofarm,Pro Hammerhead DE Reflector,Grow Light Reflectors,638104016346,179.95,98.97
,PROHHDEKIT,Hydrofarm,PROHHDE with free XTB5000,Lighting Systems/Kits,,179.95,98.97
,PROLT6PL,Hydrofarm,Pro Reflector 6pk,Grow Light Reflectors,638104009713,54.99,181.47
,PROLTUN,Hydrofarm,Pro Reflector Bracket w/ hardware,Grow Light Reflectors,638104511421,65.95,33.85
,PROPHDQT,Hydrofarm,Pro pH Down Quart,Meters & Solutions,638104256964,9.5,30.72
,QT1000,Quantum,Quantum 1000w Dimmable Ballast,Grow Light Ballasts,638104012546,269.95,124.98
,QT400,Quantum,Quantum 400w Dimmable Ballast,Grow Light Ballasts,638104012553,159.95,69.98
,QT5004,Quantum,Quantum T5 4' 4 Bulb Fixture 216w,Fluorescent Lighting,638104013154,183.95,105.77
,QT5006,Quantum,Quantum T5 4' 6 Bulb Fixture 324w,Fluorescent Lighting,638104013161,243.95,140.27
,QT5008,Quantum,Quantum T5 4' 8 Bulb Fixture 432w,Fluorescent Lighting,638104013178,295.95,170.17
,QT5012,Quantum,Quantum T5 4' 12 Bulb Fixture 648w,Fluorescent Lighting,51000107565,487.95,280.57
,QT5016,Quantum,Quantum T5 4' 16 Bulb Fixture 864w,Fluorescent Lighting,638104013000,567.95,326.57
,QT5RREF,Quantum,Quantum T5 Replacement Specular,Fluorescent Lighting,,14.95,9
,QT600,Quantum,Quantum 600w Dimmable Ballast,Grow Light Ballasts,812138010079,184.95,82.48
,RD6AC,Radiant,Radiant 6in Air Cool Reflector Unit (includes lens),Grow Light Reflectors,638104000338,189.95,88.65
,RD8AC,Radiant,Radiant 8in Air Cooled Reflector (includes lens),Grow Light Reflectors,638104519984,189.95,88.65
,RD8VAC,Radiant,Radiant Ref 8in Vertical AC Unit w/ lens,Grow Light Reflectors,638104012881,239.95,143.97
,RD8VLENS,Radiant,Lens Radiant Ref 8in Vertical AC,Grow Light Reflectors,638104012935,19.95,11.97
,RDACLENS,Radiant,Lens RD6ACRD8AC (10/cs),Grow Light Reflectors,638104017237,19.95,11.97
,RDUN,Radiant,Radiant Reflector Unit,Grow Light Reflectors,638104500005,144.95,74.41
,RDUNDE,Radiant,Radiant Ref DE Unit (24/plt),Grow Light Reflectors,638104016339,219.95,109.97
,RDUNDEKIT,Hydrofarm,RDUNDE with free XTB5000,Lighting Systems/Kits,,219.95,109.97
,RDUNLENS,Radiant,Lens RDUN (10/cs),Grow Light Reflectors,638104017220,17.95,10.77
,RFCOOL6,Hydrofarm,6in Cool Tube,Grow Light Reflectors,638104010740,103.95,57.17
,RFCOOL8,Hydrofarm,8in Cool Tube,Grow Light Reflectors,638104010757,136.95,75.32
,RFDUCOOL24,Hydrofarm,Max Tube expander 24'',Grow Light Reflectors,638104008693,114.99,63.24
,RFDUCOOL48,Hydrofarm,Dual Air Cool Tube - 48in ,Grow Light Reflectors,,274.99,151.24
,RFDUCOOL60,Hydrofarm,Dual Air Cool Tube - 60in ,Grow Light Reflectors,,319.99,175.99
,RFDUSAM,Hydrofarm,Socket Assembly for Dual Cool Tube,Grow Light Reflectors,,56.99,34.19
,RFEG,Hydrofarm,Easy Glide Light Hanging Kit,Lighting Accessories,638104009294,19.95,9.98
,RFHWKT,Hydrofarm,Reflector Hanging Hardware kit,Lighting Accessories,638104002660,2,1.2
,RFLENSYS,Daystar,Lens option for Daystar,Grow Light Reflectors,638104550215,18,10.8
,RFSR,Hydrofarm,SunRise Reflector Hanging System,Lighting Accessories,638104591119,15.95,7.98
,RP6AC,Raptor,Raptor Ref. 6in AC Unit,Grow Light Reflectors,638104005197,229.95,118.67
,RP6LENS,Raptor,Lens RP6AC Reflector,Grow Light Reflectors,638104012980,22.95,13.77
,RP8AC,Raptor,Raptor Ref. 8in AC Unit,Grow Light Reflectors,638104010849,274.95,141.14
,RP8ACD,Raptor,Raptor Dual Ref. 8in ,Grow Light Reflectors,638104006965,274.95,141.14
,RP8LENS,Raptor,Lens RP8AC Reflector Hinged,Grow Light Reflectors,638104012997,24.95,14.97
,RS5GAL4SYS,Active Aqua,Root Spa 5 Gal 4 Bucket System,Hydro Systems,638104010948,119.95,71.97
,RS5GAL8SYS,Active Aqua,Root Spa 5 Gal 8 Bucket System,Hydro Systems,638104010955,199.95,119.97
,RS5GALSYS,Active Aqua,Root Spa 5 Gal Bucket System,Hydro Systems,638104010931,34.95,20.97
,SBLENSYS,Hydrofarm,Sunburst Lens System,Grow Light Reflectors,638104531115,16,9.6
,SBMLENS,Hydrofarm,Mini Sunburst Lens,Grow Light Reflectors,638104004084,12.95,7.77
,SBMM100H,Jump Start,Mini Sunburst MH 100w w/ Lamp,Grow Light Reflectors,638104013581,114.95,66.1
,SBMM150S,Jump Start,Mini Sunburst HPS 150w w/ Lamp,Grow Light Reflectors,638104013574,93.95,54.02
,SBS150,Hydrofarm,Sunburst 150W HPS,Grow Light Reflectors,638104506397,129.95,80.95
,SBSYST,Hydrofarm,Cooling fan system,Grow Light Reflectors,638104535359,29.95,17.97
,SGO100C,Hydrofarm,SG Ballast 1000W Convertible,Grow Light Ballasts,638104002684,139.95,63
,SGO1277C,Hydrofarm,SG Ballast 1000W-277V Convertible,Grow Light Ballasts,638104013420,164.95,83.91
